transaction_id,date,product_id,customer_id,quantity,unit_price,discount_pct,net_revenue,unit_cost,total_cost
T003109,2024-10-27,P004,C016,9,340,10.0,2754.0,220,1980
T003110,2024-10-27,P001,C003,3,3200,5.0,9120.0,2400,7200
T003111,2024-10-27,P020,C039,4,3100,5.0,11780.0,2200,8800
T003112,2024-10-27,P015,C004,3,520,5.0,1482.0,350,1050
T003113,2024-10-27,P001,C032,6,3200,0.0,19200.0,2400,14400
T003114,2024-10-27,P004,C027,1,340,5.0,323.0,220,220
T003115,2024-10-27,P004,C023,12,340,12.0,3590.4,220,2640
T003116,2024-10-27,P014,C012,2,260,12.0,457.6,180,360
T003117,2024-10-27,P020,C027,9,3100,0.0,27900.0,2200,19800
T003118,2024-10-27,P012,C020,8,5200,12.0,36608.0,3800,30400
T003119,2024-10-28,P020,C030,2,3100,0.0,6200.0,2200,4400
T003120,2024-10-28,P003,C014,1,1250,0.0,1250.0,900,900
T003121,2024-10-28,P005,C027,6,48,0.0,288.0,32,192
T003122,2024-10-28,P004,C004,4,340,8.0,1251.2,220,880
T003123,2024-10-28,P006,C017,8,82,0.0,656.0,55,440
T003124,2024-10-28,P004,C012,2,340,10.0,612.0,220,440
T003125,2024-10-28,P005,C020,3,48,10.0,129.6,32,96
T003126,2024-10-28,P007,C024,7,1850,5.0,12302.5,1200,8400
T003127,2024-10-29,P001,C002,11,3200,12.0,30976.0,2400,26400
T003128,2024-10-29,P003,C032,5,1250,0.0,6250.0,900,4500
T003129,2024-10-29,P019,C006,8,230,0.0,1840.0,150,1200
T003130,2024-10-29,P012,C032,4,5200,5.0,19760.0,3800,15200
T003131,2024-10-29,P016,C030,2,2100,5.0,3990.0,1400,2800
T003132,2024-10-29,P007,C040,4,1850,0.0,7400.0,1200,4800
T003133,2024-10-29,P013,C040,13,2900,0.0,37700.0,2100,27300
T003134,2024-10-29,P003,C020,2,1250,8.0,2300.0,900,1800
T003135,2024-10-29,P005,C008,5,48,8.0,220.8,32,160
T003136,2024-10-29,P017,C013,2,420,10.0,756.0,340,680
T003137,2024-10-29,P003,C028,2,1250,12.0,2200.0,900,1800
T003138,2024-10-30,P010,C017,16,380,0.0,6080.0,260,4160
T003139,2024-10-30,P014,C032,5,260,10.0,1170.0,180,900
T003140,2024-10-30,P010,C017,6,380,12.0,2006.4,260,1560
T003141,2024-10-30,P016,C040,3,2100,12.0,5544.0,1400,4200
T003142,2024-10-30,P016,C003,1,2100,8.0,1932.0,1400,1400
T003143,2024-10-30,P019,C040,8,230,10.0,1656.0,150,1200
T003144,2024-10-30,P012,C034,1,5200,8.0,4784.0,3800,3800
T003145,2024-10-30,P011,C037,7,2600,8.0,16744.0,1800,12600
T003146,2024-10-30,P002,C014,11,900,12.0,8712.0,650,7150
T003147,2024-10-30,P018,C002,10,78,0.0,780.0,62,620
T003148,2024-10-30,P002,C037,1,900,8.0,828.0,650,650
T003149,2024-10-31,P006,C028,4,82,0.0,328.0,55,220
T003150,2024-10-31,P004,C033,4,340,8.0,1251.2,220,880
T003151,2024-10-31,P007,C019,1,1850,12.0,1628.0,1200,1200
T003152,2024-10-31,P006,C034,4,82,5.0,311.6,55,220
T003153,2024-10-31,P016,C006,10,2100,0.0,21000.0,1400,14000
T003154,2024-10-31,P010,C024,7,380,8.0,2447.2,260,1820
T003155,2024-10-31,P015,C001,7,520,0.0,3640.0,350,2450
T003156,2024-10-31,P011,C018,10,2600,12.0,22880.0,1800,18000
T003157,2024-10-31,P014,C030,2,260,5.0,494.0,180,360
T003158,2024-10-31,P014,C035,1,260,8.0,239.2,180,180
T003159,2024-10-31,P002,C020,7,900,8.0,5796.0,650,4550
T003160,2024-10-31,P009,C020,4,600,0.0,2400.0,420,1680
T003161,2024-10-31,P017,C011,6,420,12.0,2217.6,340,2040
T003162,2024-10-31,P001,C003,4,3200,0.0,12800.0,2400,9600
T003163,2024-11-01,P014,C009,1,260,0.0,260.0,180,180
T003164,2024-11-01,P011,C005,3,2600,5.0,7410.0,1800,5400
T003165,2024-11-01,P006,C038,5,82,12.0,360.8,55,275
T003166,2024-11-01,P006,C016,10,82,8.0,754.4,55,550
T003167,2024-11-01,P017,C032,7,420,0.0,2940.0,340,2380
T003168,2024-11-01,P005,C033,9,48,0.0,432.0,32,288
T003169,2024-11-01,P007,C025,8,1850,0.0,14800.0,1200,9600
T003170,2024-11-01,P010,C029,2,380,0.0,760.0,260,520
T003171,2024-11-01,P004,C021,7,340,12.0,2094.4,220,1540
T003172,2024-11-02,P007,C004,5,1850,12.0,8140.0,1200,6000
T003173,2024-11-02,P018,C005,2,78,5.0,148.2,62,124
T003174,2024-11-02,P009,C040,1,600,12.0,528.0,420,420
T003175,2024-11-02,P002,C020,1,900,0.0,900.0,650,650
T003176,2024-11-02,P011,C007,7,2600,0.0,18200.0,1800,12600
T003177,2024-11-02,P017,C015,1,420,8.0,386.4,340,340
T003178,2024-11-02,P011,C003,19,2600,0.0,49400.0,1800,34200
T003179,2024-11-02,P017,C011,2,420,5.0,798.0,340,680
T003180,2024-11-02,P019,C032,13,230,10.0,2691.0,150,1950
T003181,2024-11-02,P014,C015,1,260,0.0,260.0,180,180
T003182,2024-11-02,P007,C016,3,1850,0.0,5550.0,1200,3600
T003183,2024-11-02,P004,C022,5,340,8.0,1564.0,220,1100
T003184,2024-11-02,P015,C020,2,520,8.0,956.8,350,700
T003185,2024-11-02,P020,C005,2,3100,0.0,6200.0,2200,4400
T003186,2024-11-02,P013,C016,4,2900,8.0,10672.0,2100,8400
T003187,2024-11-02,P003,C020,6,1250,0.0,7500.0,900,5400
T003188,2024-11-02,P013,C018,3,2900,0.0,8700.0,2100,6300
T003189,2024-11-02,P017,C028,12,420,10.0,4536.0,340,4080
T003190,2024-11-03,P015,C007,4,520,0.0,2080.0,350,1400
T003191,2024-11-03,P005,C029,1,48,0.0,48.0,32,32
T003192,2024-11-03,P016,C004,1,2100,0.0,2100.0,1400,1400
T003193,2024-11-03,P004,C003,10,340,0.0,3400.0,220,2200
T003194,2024-11-03,P008,C025,7,6200,8.0,39928.0,4200,29400
T003195,2024-11-03,P015,C019,4,520,0.0,2080.0,350,1400
T003196,2024-11-03,P002,C018,4,900,10.0,3240.0,650,2600
T003197,2024-11-04,P010,C018,2,380,12.0,668.8,260,520
T003198,2024-11-04,P006,C040,1,82,12.0,72.16,55,55
T003199,2024-11-04,P003,C034,1,1250,8.0,1150.0,900,900
T003200,2024-11-04,P001,C039,7,3200,8.0,20608.0,2400,16800
T003201,2024-11-04,P001,C013,8,3200,10.0,23040.0,2400,19200
T003202,2024-11-04,P017,C007,6,420,0.0,2520.0,340,2040
T003203,2024-11-04,P018,C032,5,78,0.0,390.0,62,310
T003204,2024-11-04,P016,C038,5,2100,0.0,10500.0,1400,7000
T003205,2024-11-04,P014,C015,7,260,0.0,1820.0,180,1260
T003206,2024-11-04,P014,C031,1,260,0.0,260.0,180,180
T003207,2024-11-04,P004,C006,9,340,5.0,2907.0,220,1980
T003208,2024-11-04,P013,C009,10,2900,0.0,29000.0,2100,21000
T003209,2024-11-05,P020,C023,13,3100,8.0,37076.0,2200,28600
T003210,2024-11-05,P003,C040,8,1250,0.0,10000.0,900,7200
T003211,2024-11-05,P011,C037,5,2600,8.0,11960.0,1800,9000
T003212,2024-11-05,P013,C030,7,2900,12.0,17864.0,2100,14700
T003213,2024-11-05,P011,C017,2,2600,0.0,5200.0,1800,3600
T003214,2024-11-05,P004,C036,4,340,12.0,1196.8,220,880
T003215,2024-11-05,P004,C005,2,340,10.0,612.0,220,440
T003216,2024-11-05,P002,C003,2,900,5.0,1710.0,650,1300
T003217,2024-11-06,P001,C029,3,3200,10.0,8640.0,2400,7200
T003218,2024-11-06,P004,C002,4,340,0.0,1360.0,220,880
T003219,2024-11-06,P008,C017,3,6200,10.0,16740.0,4200,12600
T003220,2024-11-06,P005,C031,11,48,0.0,528.0,32,352
T003221,2024-11-06,P012,C005,1,5200,0.0,5200.0,3800,3800
T003222,2024-11-06,P017,C007,7,420,8.0,2704.8,340,2380
T003223,2024-11-06,P001,C007,3,3200,10.0,8640.0,2400,7200
T003224,2024-11-07,P011,C014,17,2600,12.0,38896.0,1800,30600
T003225,2024-11-07,P018,C032,3,78,10.0,210.6,62,186
T003226,2024-11-07,P019,C004,13,230,0.0,2990.0,150,1950
T003227,2024-11-07,P001,C037,4,3200,12.0,11264.0,2400,9600
T003228,2024-11-07,P014,C019,13,260,0.0,3380.0,180,2340
T003229,2024-11-07,P012,C032,2,5200,0.0,10400.0,3800,7600
T003230,2024-11-07,P014,C009,1,260,12.0,228.8,180,180
T003231,2024-11-07,P016,C026,9,2100,10.0,17010.0,1400,12600
T003232,2024-11-07,P013,C015,2,2900,0.0,5800.0,2100,4200
T003233,2024-11-08,P011,C030,1,2600,0.0,2600.0,1800,1800
T003234,2024-11-08,P003,C009,3,1250,0.0,3750.0,900,2700
T003235,2024-11-08,P014,C020,4,260,0.0,1040.0,180,720
T003236,2024-11-08,P006,C013,1,82,0.0,82.0,55,55
T003237,2024-11-08,P019,C035,1,230,5.0,218.5,150,150
T003238,2024-11-08,P011,C008,11,2600,0.0,28600.0,1800,19800
T003239,2024-11-08,P010,C026,3,380,0.0,1140.0,260,780
T003240,2024-11-08,P001,C008,1,3200,0.0,3200.0,2400,2400
T003241,2024-11-08,P005,C009,5,48,8.0,220.8,32,160
T003242,2024-11-08,P015,C002,5,520,5.0,2470.0,350,1750
T003243,2024-11-08,P011,C036,11,2600,5.0,27170.0,1800,19800
T003244,2024-11-08,P008,C017,8,6200,0.0,49600.0,4200,33600
T003245,2024-11-08,P003,C006,6,1250,0.0,7500.0,900,5400
T003246,2024-11-08,P018,C037,5,78,12.0,343.2,62,310
T003247,2024-11-08,P018,C024,1,78,5.0,74.1,62,62
T003248,2024-11-08,P019,C006,4,230,0.0,920.0,150,600
T003249,2024-11-09,P019,C009,27,230,10.0,5589.0,150,4050
T003250,2024-11-09,P017,C019,8,420,0.0,3360.0,340,2720
T003251,2024-11-09,P004,C036,4,340,5.0,1292.0,220,880
T003252,2024-11-09,P003,C011,7,1250,5.0,8312.5,900,6300
T003253,2024-11-09,P016,C020,5,2100,0.0,10500.0,1400,7000
T003254,2024-11-09,P007,C004,4,1850,0.0,7400.0,1200,4800
T003255,2024-11-09,P020,C001,16,3100,0.0,49600.0,2200,35200
T003256,2024-11-09,P012,C015,4,5200,12.0,18304.0,3800,15200
T003257,2024-11-09,P004,C009,3,340,10.0,918.0,220,660
T003258,2024-11-09,P005,C011,10,48,8.0,441.6,32,320
T003259,2024-11-09,P009,C025,1,600,5.0,570.0,420,420
T003260,2024-11-09,P004,C010,7,340,0.0,2380.0,220,1540
T003261,2024-11-09,P017,C021,6,420,10.0,2268.0,340,2040
T003262,2024-11-10,P010,C005,4,380,8.0,1398.4,260,1040
T003263,2024-11-10,P003,C026,2,1250,0.0,2500.0,900,1800
T003264,2024-11-10,P016,C003,1,2100,10.0,1890.0,1400,1400
T003265,2024-11-10,P020,C027,5,3100,0.0,15500.0,2200,11000
T003266,2024-11-10,P005,C017,1,48,12.0,42.24,32,32
T003267,2024-11-10,P020,C009,5,3100,0.0,15500.0,2200,11000
T003268,2024-11-10,P004,C027,12,340,5.0,3876.0,220,2640
T003269,2024-11-10,P007,C013,9,1850,0.0,16650.0,1200,10800
T003270,2024-11-10,P015,C022,1,520,0.0,520.0,350,350
T003271,2024-11-10,P005,C004,23,48,0.0,1104.0,32,736
T003272,2024-11-10,P018,C023,6,78,5.0,444.6,62,372
T003273,2024-11-10,P006,C020,3,82,12.0,216.48,55,165
T003274,2024-11-10,P016,C019,2,2100,0.0,4200.0,1400,2800
T003275,2024-11-10,P014,C003,3,260,0.0,780.0,180,540
T003276,2024-11-10,P012,C016,1,5200,0.0,5200.0,3800,3800
T003277,2024-11-10,P012,C008,1,5200,8.0,4784.0,3800,3800
T003278,2024-11-10,P015,C036,4,520,10.0,1872.0,350,1400
T003279,2024-11-10,P019,C010,6,230,0.0,1380.0,150,900
T003280,2024-11-11,P015,C036,4,520,8.0,1913.6,350,1400
T003281,2024-11-11,P016,C005,21,2100,8.0,40572.0,1400,29400
T003282,2024-11-11,P017,C017,1,420,10.0,378.0,340,340
T003283,2024-11-11,P016,C015,12,2100,8.0,23184.0,1400,16800
T003284,2024-11-11,P016,C022,14,2100,0.0,29400.0,1400,19600
T003285,2024-11-11,P020,C012,3,3100,12.0,8184.0,2200,6600
T003286,2024-11-11,P016,C007,1,2100,12.0,1848.0,1400,1400
T003287,2024-11-11,P011,C014,7,2600,0.0,18200.0,1800,12600
T003288,2024-11-11,P006,C030,5,82,8.0,377.2,55,275
T003289,2024-11-11,P010,C007,5,380,12.0,1672.0,260,1300
T003290,2024-11-11,P007,C036,5,1850,0.0,9250.0,1200,6000
T003291,2024-11-11,P017,C017,4,420,10.0,1512.0,340,1360
T003292,2024-11-12,P006,C013,13,82,8.0,980.72,55,715
T003293,2024-11-12,P007,C028,4,1850,0.0,7400.0,1200,4800
T003294,2024-11-12,P006,C035,5,82,0.0,410.0,55,275
T003295,2024-11-12,P012,C001,3,5200,8.0,14352.0,3800,11400
T003296,2024-11-12,P018,C009,11,78,10.0,772.2,62,682
T003297,2024-11-12,P003,C011,2,1250,0.0,2500.0,900,1800
T003298,2024-11-12,P002,C006,7,900,0.0,6300.0,650,4550
T003299,2024-11-12,P010,C028,9,380,12.0,3009.6,260,2340
T003300,2024-11-12,P008,C029,6,6200,10.0,33480.0,4200,25200
T003301,2024-11-12,P002,C040,7,900,5.0,5985.0,650,4550
T003302,2024-11-12,P013,C002,3,2900,0.0,8700.0,2100,6300
T003303,2024-11-12,P017,C010,10,420,8.0,3864.0,340,3400
T003304,2024-11-12,P003,C012,4,1250,12.0,4400.0,900,3600
T003305,2024-11-12,P014,C026,-1,260,0.0,260.0,180,180
T003306,2024-11-12,P013,C040,3,2900,0.0,8700.0,2100,6300
T003307,2024-11-13,P016,C004,6,2100,8.0,11592.0,1400,8400
T003308,2024-11-13,P001,C029,13,3200,12.0,36608.0,2400,31200
T003309,2024-11-13,P012,C015,14,5200,12.0,64064.0,3800,53200
T003310,2024-11-13,P013,C040,4,2900,5.0,11020.0,2100,8400
T003311,2024-11-13,P001,C015,6,3200,5.0,18240.0,2400,14400
T003312,2024-11-13,P018,C008,23,78,0.0,1794.0,62,1426
T003313,2024-11-13,P007,C006,2,1850,5.0,3515.0,1200,2400
T003314,2024-11-13,P011,C019,1,2600,8.0,2392.0,1800,1800
T003315,2024-11-13,P002,C037,1,900,12.0,792.0,650,650
T003316,2024-11-13,P003,C004,4,1250,0.0,5000.0,900,3600
T003317,2024-11-13,P009,C003,4,600,0.0,2400.0,420,1680
T003318,2024-11-13,P020,C020,9,3100,0.0,27900.0,2200,19800
T003319,2024-11-14,P015,C023,3,520,5.0,1482.0,350,1050
T003320,2024-11-14,P005,C038,4,48,8.0,176.64,32,128
T003321,2024-11-14,P014,C038,5,260,0.0,1300.0,180,900
T003322,2024-11-14,P007,C026,5,1850,8.0,8510.0,1200,6000
T003323,2024-11-14,P003,C022,3,1250,8.0,3450.0,900,2700
T003324,2024-11-14,P004,C020,6,340,5.0,1938.0,220,1320
T003325,2024-11-14,P016,C024,12,2100,5.0,23940.0,1400,16800
T003326,2024-11-14,P006,C001,1,82,12.0,72.16,55,55
T003327,2024-11-14,P013,C034,3,2900,8.0,8004.0,2100,6300
T003328,2024-11-14,P005,C002,2,48,5.0,91.2,32,64
T003329,2024-11-15,P002,C003,6,900,0.0,5400.0,650,3900
T003330,2024-11-15,P020,C008,2,3100,0.0,6200.0,2200,4400
T003331,2024-11-15,P009,C036,4,600,5.0,2280.0,420,1680
T003332,2024-11-15,P011,C001,9,2600,12.0,20592.0,1800,16200
T003333,2024-11-15,P015,C016,3,520,10.0,1404.0,350,1050
T003334,2024-11-15,P011,C022,1,2600,12.0,2288.0,1800,1800
T003335,2024-11-15,P004,C039,2,340,5.0,646.0,220,440
T003336,2024-11-15,P011,C018,9,2600,0.0,23400.0,1800,16200
T003337,2024-11-15,P003,C018,4,1250,0.0,5000.0,900,3600
T003338,2024-11-15,P006,C020,2,82,8.0,150.88,55,110
T003339,2024-11-15,P009,C020,3,600,5.0,1710.0,420,1260
T003340,2024-11-15,P002,C002,10,900,0.0,9000.0,650,6500
T003341,2024-11-15,P017,C029,5,420,10.0,1890.0,340,1700
T003342,2024-11-15,P019,C035,3,230,,690.0,150,450
T003343,2024-11-16,P009,C029,3,600,0.0,1800.0,420,1260
T003344,2024-11-16,P018,C023,4,78,0.0,312.0,62,248
T003345,2024-11-16,P018,C003,3,78,10.0,210.6,62,186
T003346,2024-11-16,P010,C025,10,380,12.0,3344.0,260,2600
T003347,2024-11-16,P020,C002,6,3100,0.0,18600.0,2200,13200
T003348,2024-11-16,P005,C033,14,48,12.0,591.36,32,448
T003349,2024-11-16,P009,C008,2,600,8.0,1104.0,420,840
T003350,2024-11-16,P007,C031,2,1850,0.0,3700.0,1200,2400
T003351,2024-11-16,P003,C024,8,1250,5.0,9500.0,900,7200
T003352,2024-11-16,P006,C010,4,82,8.0,301.76,55,220
T003353,2024-11-16,P004,C040,9,340,0.0,3060.0,220,1980
T003354,2024-11-16,P007,C025,6,1850,0.0,11100.0,1200,7200
T003355,2024-11-16,P003,C021,-1,1250,0.0,5000.0,900,3600
T003356,2024-11-16,P007,C022,-1,1850,0.0,7400.0,1200,4800
T003357,2024-11-16,P011,C015,1,2600,0.0,2600.0,1800,1800
T003358,2024-11-16,P009,C001,2,600,0.0,1200.0,420,840
T003359,2024-11-16,P010,C026,6,380,0.0,2280.0,260,1560
T003360,2024-11-16,P012,C008,1,5200,0.0,5200.0,3800,3800
T003361,2024-11-17,P019,C038,8,230,0.0,1840.0,150,1200
T003362,2024-11-17,P004,C008,5,340,12.0,1496.0,220,1100
T003363,2024-11-17,P016,C028,1,2100,0.0,2100.0,1400,1400
T003364,2024-11-17,P011,C001,10,2600,5.0,24700.0,1800,18000
T003365,2024-11-17,P017,C031,5,420,5.0,1995.0,340,1700
T003366,2024-11-17,P015,C030,2,520,10.0,936.0,350,700
T003367,2024-11-17,P008,C014,8,6200,5.0,47120.0,4200,33600
T003368,2024-11-17,P017,C005,16,420,0.0,6720.0,340,5440
T003369,2024-11-17,P020,C024,2,3100,5.0,5890.0,2200,4400
T003370,2024-11-17,P005,C011,12,48,10.0,518.4,32,384
T003371,2024-11-17,P012,C034,11,5200,0.0,57200.0,3800,41800
T003372,2024-11-18,P012,C033,6,5200,8.0,28704.0,3800,22800
T003373,2024-11-18,P007,C040,6,1850,10.0,9990.0,1200,7200
T003374,2024-11-18,P002,C008,13,900,5.0,11115.0,650,8450
T003375,2024-11-18,P001,C037,10,3200,12.0,28160.0,2400,24000
T003376,2024-11-18,P019,C034,9,230,0.0,2070.0,150,1350
T003377,2024-11-18,P012,C024,2,5200,12.0,9152.0,3800,7600
T003378,2024-11-18,P016,C011,7,2100,5.0,13965.0,1400,9800
T003379,2024-11-18,P015,C027,2,520,0.0,1040.0,350,700
T003380,2024-11-18,P018,C006,3,78,0.0,234.0,62,186
T003381,2024-11-18,P009,C034,6,600,8.0,3312.0,420,2520
T003382,2024-11-18,P013,C016,6,2900,0.0,17400.0,2100,12600
T003383,2024-11-18,P001,C039,13,3200,12.0,36608.0,2400,31200
T003384,2024-11-19,P013,C007,1,2900,10.0,2610.0,2100,2100
T003385,2024-11-19,P006,C014,8,82,5.0,623.2,55,440
T003386,2024-11-19,P011,C024,3,2600,0.0,7800.0,1800,5400
T003387,2024-11-19,P016,C026,3,2100,12.0,5544.0,1400,4200
T003388,2024-11-19,P008,C038,10,6200,12.0,54560.0,4200,42000
T003389,2024-11-19,P007,C039,6,1850,0.0,11100.0,1200,7200
T003390,2024-11-19,P004,C008,13,340,8.0,4066.4,220,2860
T003391,2024-11-19,P006,C039,2,82,8.0,150.88,55,110
T003392,2024-11-19,P010,C013,4,380,10.0,1368.0,260,1040
T003393,2024-11-19,P004,C026,4,340,10.0,1224.0,220,880
T003394,2024-11-19,P018,C027,13,78,10.0,912.6,62,806
T003395,2024-11-19,P010,C038,13,380,10.0,4446.0,260,3380
T003396,2024-11-19,P011,C011,1,2600,10.0,2340.0,1800,1800
T003397,2024-11-19,P016,C037,3,2100,12.0,5544.0,1400,4200
T003398,2024-11-19,P006,C004,1,82,0.0,82.0,55,55
T003399,2024-11-20,P012,C012,7,5200,0.0,36400.0,3800,26600
T003400,2024-11-20,P007,C017,7,1850,5.0,12302.5,1200,8400
T003401,2024-11-20,P017,C008,9,420,12.0,3326.4,340,3060
T003402,2024-11-20,P014,C010,8,260,0.0,2080.0,180,1440
T003403,2024-11-20,P017,C007,3,420,5.0,1197.0,340,1020
T003404,2024-11-20,P013,C031,7,2900,0.0,20300.0,2100,14700
T003405,2024-11-20,P016,C017,5,2100,10.0,9450.0,1400,7000
T003406,2024-11-20,P007,C022,12,1850,0.0,22200.0,1200,14400
T003407,2024-11-20,P019,C019,5,230,12.0,1012.0,150,750
T003408,2024-11-20,P010,C033,9,380,8.0,3146.4,260,2340
T003409,2024-11-20,P004,C039,2,340,0.0,680.0,220,440
T003410,2024-11-20,P011,C009,4,2600,0.0,10400.0,1800,7200
T003411,2024-11-20,P018,C015,11,78,0.0,858.0,62,682
T003412,2024-11-20,P017,C014,1,420,0.0,420.0,340,340
T003413,2024-11-20,P004,C027,3,340,0.0,1020.0,220,660
T003414,2024-11-21,P005,C002,7,48,10.0,302.4,32,224
T003415,2024-11-21,P018,C030,2,78,5.0,148.2,62,124
T003416,2024-11-21,P017,C039,-1,420,10.0,4914.0,340,4420
T003417,2024-11-21,P010,C022,12,380,8.0,4195.2,260,3120
T003418,2024-11-21,P020,C038,4,3100,8.0,11408.0,2200,8800
T003419,2024-11-21,P008,C018,4,6200,10.0,22320.0,4200,16800
T003420,2024-11-21,P013,C018,8,2900,8.0,21344.0,2100,16800
T003421,2024-11-21,P020,C022,13,3100,8.0,37076.0,2200,28600
T003422,2024-11-21,P009,C001,12,600,12.0,6336.0,420,5040
T003423,2024-11-22,P015,C036,1,520,0.0,520.0,350,350
T003424,2024-11-22,P006,C010,3,82,0.0,246.0,55,165
T003425,2024-11-22,P015,C036,5,520,0.0,2600.0,350,1750
T003426,2024-11-22,P008,C008,17,6200,5.0,100130.0,4200,71400
T003427,2024-11-22,P009,C035,5,600,8.0,2760.0,420,2100
T003428,2024-11-22,P009,C002,3,600,0.0,1800.0,420,1260
T003429,2024-11-22,P002,C001,15,900,0.0,13500.0,650,9750
T003430,2024-11-22,P018,C031,3,78,12.0,205.92,62,186
T003431,2024-11-23,P010,C021,14,380,10.0,4788.0,260,3640
T003432,2024-11-23,P005,C027,6,48,0.0,288.0,32,192
T003433,2024-11-23,P012,C035,4,5200,5.0,19760.0,3800,15200
T003434,2024-11-23,P020,C034,11,3100,5.0,32395.0,2200,24200
T003435,2024-11-23,P008,C012,1,6200,8.0,5704.0,4200,4200
T003436,2024-11-23,P005,C023,1,48,5.0,45.6,32,32
T003437,2024-11-24,P011,C003,7,2600,8.0,16744.0,1800,12600
T003438,2024-11-24,P015,C037,6,520,8.0,2870.4,350,2100
T003439,2024-11-24,P016,C022,10,2100,12.0,18480.0,1400,14000
T003440,2024-11-24,P014,C016,4,260,12.0,915.2,180,720
T003441,2024-11-24,P013,C035,6,2900,12.0,15312.0,2100,12600
T003442,2024-11-24,P007,C023,5,1850,8.0,8510.0,1200,6000
T003443,2024-11-24,P018,C027,9,78,0.0,702.0,62,558
T003444,2024-11-24,P001,C011,3,3200,0.0,9600.0,2400,7200
T003445,2024-11-24,P012,C030,6,5200,12.0,27456.0,3800,22800
T003446,2024-11-24,P014,C021,2,260,0.0,520.0,180,360
T003447,2024-11-25,P014,C033,3,260,8.0,717.6,180,540
T003448,2024-11-25,P017,C008,7,420,5.0,2793.0,340,2380
T003449,2024-11-25,P013,C038,4,2900,0.0,11600.0,2100,8400
T003450,2024-11-25,P017,C040,1,420,8.0,386.4,340,340
T003451,2024-11-25,P019,C006,6,230,0.0,1380.0,150,900
T003452,2024-11-25,P020,C004,1,3100,8.0,2852.0,2200,2200
T003453,2024-11-25,P020,C038,1,3100,0.0,3100.0,2200,2200
T003454,2024-11-25,P020,C037,5,3100,0.0,15500.0,2200,11000
T003455,2024-11-25,P009,C025,8,600,12.0,4224.0,420,3360
T003456,2024-11-25,P009,C023,11,600,0.0,6600.0,420,4620
T003457,2024-11-25,P009,C034,6,600,0.0,3600.0,420,2520
T003458,2024-11-26,P020,C002,6,3100,0.0,18600.0,2200,13200
T003459,2024-11-26,P009,C010,3,600,5.0,1710.0,420,1260
T003460,2024-11-26,P020,C019,1,3100,5.0,2945.0,2200,2200
T003461,2024-11-26,P016,C015,10,2100,0.0,21000.0,1400,14000
T003462,2024-11-26,P007,C020,9,1850,0.0,16650.0,1200,10800
T003463,2024-11-26,P004,C030,3,340,10.0,918.0,220,660
T003464,2024-11-26,P002,C036,12,900,12.0,9504.0,650,7800
T003465,2024-11-26,P011,C033,7,2600,0.0,18200.0,1800,12600
T003466,2024-11-26,P007,C007,11,1850,0.0,20350.0,1200,13200
T003467,2024-11-26,P009,C011,6,600,10.0,3240.0,420,2520
T003468,2024-11-26,P011,C006,2,2600,5.0,4940.0,1800,3600
T003469,2024-11-26,P002,C035,3,900,0.0,2700.0,650,1950
T003470,2024-11-26,P005,C001,7,48,12.0,295.68,32,224
T003471,2024-11-27,P018,C011,4,78,8.0,287.04,62,248
T003472,2024-11-27,P013,C036,1,2900,12.0,2552.0,2100,2100
T003473,2024-11-27,P002,C018,6,900,0.0,5400.0,650,3900
T003474,2024-11-27,P015,C039,7,520,10.0,3276.0,350,2450
T003475,2024-11-27,P001,C037,4,3200,5.0,12160.0,2400,9600
T003476,2024-11-27,P011,C010,6,2600,0.0,15600.0,1800,10800
T003477,2024-11-27,P003,C020,2,1250,0.0,2500.0,900,1800
T003478,2024-11-27,P002,C038,6,900,5.0,5130.0,650,3900
T003479,2024-11-27,P002,C022,3,900,12.0,2376.0,650,1950
T003480,2024-11-28,P009,C018,2,600,12.0,1056.0,420,840
T003481,2024-11-28,P020,C029,4,3100,8.0,11408.0,2200,8800
T003482,2024-11-28,P012,C030,5,5200,0.0,26000.0,3800,19000
T003483,2024-11-28,P006,C014,6,82,12.0,432.96,55,330
T003484,2024-11-28,P016,C016,9,2100,0.0,18900.0,1400,12600
T003485,2024-11-28,P020,C025,1,3100,0.0,3100.0,2200,2200
T003486,2024-11-28,P010,C038,2,380,0.0,760.0,260,520
T003487,2024-11-28,P012,C032,3,5200,8.0,14352.0,3800,11400
T003488,2024-11-28,P003,C008,7,1250,0.0,8750.0,900,6300
T003489,2024-11-28,P008,C021,6,6200,8.0,34224.0,4200,25200
T003490,2024-11-28,P020,C019,8,3100,8.0,22816.0,2200,17600
T003491,2024-11-28,P015,C035,3,520,10.0,1404.0,350,1050
T003492,2024-11-29,P008,C031,8,6200,5.0,47120.0,4200,33600
T003493,2024-11-29,P001,C036,7,3200,0.0,22400.0,2400,16800
T003494,2024-11-29,P012,C003,3,5200,5.0,14820.0,3800,11400
T003495,2024-11-29,P020,C012,6,3100,8.0,17112.0,2200,13200
T003496,2024-11-29,P007,C032,4,1850,8.0,6808.0,1200,4800
T003497,2024-11-29,P015,C039,7,520,12.0,3203.2,350,2450
T003498,2024-11-29,P014,C029,3,260,0.0,780.0,180,540
T003499,2024-11-29,P019,C033,1,230,12.0,202.4,150,150
T003500,2024-11-29,P003,C006,12,1250,0.0,15000.0,900,10800
T003501,2024-11-29,P003,C009,11,1250,8.0,12650.0,900,9900
T003502,2024-11-29,P001,C035,3,3200,0.0,9600.0,2400,7200
